,Default Radar Template,Name,Team,Competition,Nationality,Date of Birth,Age,Player Id,Weight,Height,Country Id,Country,Team Id,Competition Id,Primary Position,Secondary Position,Most Recent Match,Player SBData Id,90s Played,Appearances,Minutes Played,Starting Appearances,Assists,Key Passes,Open Play Assists,Open Play Key Passes,Open Play xG Assisted,Set Piece Assists,Set Piece Key Passes,Set-Piece xG Assisted,xG Assisted,Dispossessed,Dribble%,Dribbles,Failed Dribbles,Fouls Won,Penalty wins,Successful Dribbles,Turnovers,Over/Underperformance,Scoring Contribution,Shots & Key Passes,xG & xG Assisted,Goal Conversion%,Goals & Penalty Goals,Non-Penalty Goals,Penalty Conversion%,Post Shot xG,Shooting%,Shots,Shot Touch%,xG,xG/Shot,Red Cards,Second Yellow Cards,Yellow Cards,Aggressive Actions,Average Defensive Action Distance,Ball Recoveries,Blocks/Shot,Clearances,Defensive Action Regains,Defensive Actions,Interceptions,Opposition Half Ball Recoveries,PAdj Clearances,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbled Past,Dribbles Successfully Defended%,Errors,Fouls,PAdj Tackles,PAdj Tackles & Interceptions,Tack/Dribbled Past%,Tackles,Tackles & Interceptions,Average Pressure Distance,Counterpressure Regains,Counterpressures,Counterpressures in Opposing Half,Counterpressures in Opposing Half%,PAdj Pressures,Pressure Regains,Pressures,Pressures in Opposing Half,Pressures in Opposing Half%,Crossing%,Deep Completions,Open Play Final Third Passes,OP Passes Into Box,Passes Inside Box,Passes Into Box,Passes + Touches In Box,Set Piece Passes Into Box,Successful Box Cross%,Successful Crosses,Throughballs,Touches In Box,Carries,Carry%,Carry Length,Deep Progressions,xGBuildup,xGChain,Final Third Pass Backward%,Final Third Pass Forward%,Final Third Pass Sideways%,Pass Backward%,Pass Forward%,Pass Sideways%,Average Pass Distance,Being Pressured Change in Pass%,Left to Right Footedness%,Long Ball%,Long Balls,Open Play Passes,Passes Being Pressured%,Passing%,Pressured Long Balls,Pressured Pass%,Unpressured Long Balls,Being Pressured Change in Pass Length,Pass Length,Pass Length Ratio,Pressured Pass Length,Pressured Pass Length Ratio,Successful Pass Length,Successful Pressured Pass Length,Claims - CCAA%,Goalkeeper Aggressive Distance,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,All Shots Faced,Expected Save%,Goals Conceded,Goals Saved Above Average,Penalties Conceded,Penalties Faced,Positioning Error,PSxG Faced,Save%,Shots Faced,Shots Faced On Target%,Shot Stopping%,xG Faced,Defensive Action OBV,Dribble & Carry OBV,Goalkeeper OBV,OBV,Pass OBV,Shot OBV
1283,Midfielder,Omar Mascarell,Mallorca,La Liga,Equatorial Guinea,02/02/1993,31,15298,76.0,181.0,4911,Equatorial Guinea,631,1011,Right Defensive Midfielder,Centre Defensive Midfielder,00:00.0,18398,19.10222,29,1719.1998,18,0.0,0.1570498,0.0,0.1570498,0.001590988,0.0,0.0,0.0,0.001590988,0.4711494,0.8333333,0.3140996,0.052349936,0.9422988,0.0,0.26174968,0.3140996,-0.018508978,0.0,0.4711494,0.018508978,0.0,0.0,0.0,,0.0,0.0,0.3140996,0.002209131,0.016917989,0.053861856,0.0,0.052349936,0.36644956,11.255236,38.051872,11.516986,0.047120419,2.8268964,5.3396935,19.840626,1.675198,4.4497447,2.5560071,1.4727808,0.5423728813559322,1.675198,0.9422988,0.37037036,0.052349936,1.9892975,1.1712791,2.64406,0.6326530612244898,1.6228479,3.2980459,42.045074,0.68054914,3.2456958,1.6228479,0.5,13.101824,3.402746,16.228481,4.973244,0.30645162,0.0,0.052349936,5.444393,0.26174968,0.052349936,0.26174968,0.6281992,0.0,0.0,0.0,0.0,0.36644956,30.205912,0.97227037,4.9107013,3.6644952,0.28412345,0.28536057,0.076923077,0.2211538461538461,0.7019230769230769,0.094871795,0.2192307692307692,0.6858974358974359,46.712986,-0.06886447,0.1694078947368421,0.6161616161616161,3.1933463,39.99535,0.1884615384615384,0.8307692307692308,3.978595,0.7619047619047619,4.0309453,-1.3192014,21.06833934294872,0.955779,19.74913787841797,0.9759087,20.136676552854937,19.27335548400879,0.0,0.0,0.12948719,0.09102564,3.182876,0.25546223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.011961473,0.065630734,,0.07308901,0.013892612,-0.018395789
1284,Midfielder,Ondrej Duda,Hellas Verona,Serie A,Slovakia,05/12/1994,29,982843,75.0,181.0,128,Slovakia,920,1012,Right Defensive Midfielder,Left Centre Midfielder,30:00.0,8967,29.591482,32,2663.2334,29,0.13517404,1.8924364,0.06758702,1.0475987,0.06317083,0.06758702,0.84483767,0.0667287,0.12989953,0.6758702,0.6896552,0.9800117,0.30414158,1.7910559,0.0,0.6758702,1.6558819,0.001929931,0.16896755,2.669687,0.1670376,0.0434782608695652,0.03379351,0.03379351,0.0,0.055271916,0.2608695652173913,0.7772507,0.008184143,0.037138086,0.047781348,0.0,0.06758702,0.40552208,10.813923,43.29213,11.455999,0.0309859154929577,1.0138053,3.9876342,20.41128,1.3517404,5.3731675,0.8569709,1.0594797,0.4242424242424242,0.4731091,0.87863123,0.45238096,0.03379351,2.1627846,1.3393338,2.398814,0.6666666666666666,1.7572625,3.1090028,45.938076,0.43931562,3.7848728,2.2303717,0.58928573,12.66308,2.9400353,16.525024,6.860082,0.4151329,0.4102564102564102,0.16896755,8.38079,0.81104416,0.10138052,2.0276105,1.5545014,1.2165663,0.2166666666666666,0.54069614,0.10138052,0.7434572,31.157616,0.9338395,5.490449,4.663504,0.33179182,0.36484346,0.068548387,0.2862903225806452,0.6451612903225806,0.1006655574043261,0.2079866888519135,0.6913477537437605,53.843067,-0.014708106,0.1319052987598647,0.5318181818181819,3.9538407,35.34801,0.1555740432612312,0.7687188019966722,1.6896753,0.7540106951871658,6.7587013,-4.4758997,22.657666909317804,0.9228391,18.18176651000977,0.96484387,20.90938049580628,17.542566299438477,0.0,0.0,0.11730449,0.06322795,5.670551,0.46430546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.042246677,0.060068972,,0.21428952,0.12344406,-0.011470197
1285,Midfielder,Orel Mangala,Nottingham Forest,Premier League,Belgium,18/03/1998,26,3224489,80.0,178.0,483,Belgium,101,1002,Centre Defensive Midfielder,Left Defensive Midfielder,30:00.0,8950,19.359259,20,1742.3333,19,0.0,0.30992922,0.0,0.30992922,0.013513634,0.0,0.0,0.0,0.013513634,0.61985844,0.41666666,1.2397169,0.72316825,1.4463365,0.0,0.5165487,1.4979913,0.007675345,0.05165487,0.82647794,0.043979526,0.1,0.05165487,0.05165487,,0.004822682,0.1,0.5165487,0.005700326,0.030465895,0.0589797139167785,0.0,0.0,0.30992922,8.006505,35.347965,8.574708,0.025862069,1.7046107,3.564186,14.463365,1.2913717,3.8741152,1.1883819,0.7789905,0.6428571428571429,0.46489385,0.5682036,0.3888889,0.0,1.6013011,0.8306047,1.6095952,0.6944444444444444,1.2913717,2.5827434,39.79893,0.46489385,2.2211595,1.3430266,0.60465115,6.8794036,2.3761241,11.622346,3.4608765,0.29777777,0.75,0.10330974,5.1138325,0.15496461,0.05165487,0.15496461,0.8781329,0.0,0.0,0.15496461,0.0,0.72316825,28.151905,0.9321101,4.70105,1.8079206,0.25589034,0.27751848,0.060606061,0.1717171717171717,0.7676767676767676,0.081123245,0.1762870514820592,0.7425897035881436,47.944756,-0.080246806,0.1189189189189189,0.717948718,1.4463365,32.852497,0.1388455538221528,0.8892355694227769,1.9628851,0.8089887640449438,1.7562658,-2.709779,17.81269653129875,0.9836609,15.102917671203612,0.96030897,17.52165228,14.503467559814451,0.0,0.0,0.085803434,0.062402494,2.8668451,0.28115502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.03700405,0.052438166,,0.058915168,0.003884253,-0.034411293
1286,Midfielder,Oriol Romeu,Barcelona,La Liga,Spain,24/09/1991,32,20903,83.0,183.0,26,Spain,667,1011,Right Defensive Midfielder,Centre Defensive Midfielder,00:00.0,3272,11.869816,28,1068.2834,11,0.0,0.58973116,0.0,0.58973116,0.047494724,0.0,0.0,0.0,0.047494724,0.58973116,0.6666667,0.5054838,0.16849461,1.1794623,0.0,0.33698922,0.58973116,-0.09923426,0.0,1.4322042,0.09923426,0.0,0.0,0.0,,0.00834858,0.2,0.84247303,0.004524887,0.05173954,0.061413884,0.0,0.0,0.33698922,11.204891,41.27164,9.519945,0.0161290322580645,2.0219352,6.3185477,19.545376,1.1794623,4.128118,3.2993598,1.9430503,0.4102564102564102,1.3479569,1.0109676,0.47619048,0.0,1.4322042,4.8057675,6.7488174,0.7446808510638298,2.9486556,4.128118,43.902695,0.5054838,4.4651074,2.443172,0.5471698,24.861128,3.875376,15.1645155,5.8130636,0.38333333,0.4,0.084247306,14.153547,0.7582257,0.084247306,0.7582257,1.095215,0.0,0.1111111111111111,0.16849461,0.16849461,0.33698922,55.09774,0.9785933,3.991376,8.76172,0.7603544,0.833777,0.0476190476190476,0.2142857142857142,0.7380952380952381,0.1031941031941031,0.1486486486486486,0.7481572481572482,51.46284,-0.07867355,0.1683029453015427,0.6607142857142857,3.1171503,66.892365,0.183046683046683,0.9041769041769042,2.6116664,0.825503356,4.128118,-1.6218555,18.56462828240172,0.97282463,16.942771911621094,0.9539962,18.060127590013582,16.163339614868164,0.0,0.0,0.0970516,0.07125307,4.98744,0.34121034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.051311288,0.08753555,,0.13890131,0.050790288,-0.05073584
1287,Goalkeeper,Ørjan Nyland,Sevilla,La Liga,Norway,10/09/1990,33,15041,90.0,192.0,686,Norway,843,1011,Goalkeeper,,00:00.0,10483,26.66926,24,2400.2334,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.07499271,0.0,0.0,0.037496354,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.037496354,0.0,2.6377203,3.3371756,0.0,0.07499271,7.3867817,0.07499271,0.0,0.0,0.06778445,0.0,,0.0,0.037496354,0.0,0.07499271,0.0,0.0,0.0,0.0,0.0,0.0,10.215834,0.037496354,0.037496354,0.0,0.0,0.0708038,0.037496354,0.07499271,0.0,0.0,,0.0,0.52494895,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14.211119,0.9973615,5.2297707,0.9749052,0.16612412,0.16612412,0.0,0.9285714285714286,0.071428571,0.0,0.5802310654685494,0.4197689345314506,11.509108,-0.17130937,0.1307901907356948,0.4121212121212121,7.649256,18.598192,0.077021823,0.6213093709884467,1.799825,0.45,16.835863,3.0234618,48.43763037548138,0.7599951,51.46109390258789,0.71445817,36.81236279700413,36.76679992675781,0.0159902,18.29775,0.101412065,0.035943516,1.0611467,0.083777376,12.561278,0.7425989637187883,0.8624161,0.12204709,0.11248906,0.11248906,1.6974918,0.9844632,0.7745098039215687,3.824628,0.3044776119402985,0.03191084,1.2366526,-0.005967545,0.035084065,0.04750525,0.20011033,0.12348854,
1288,Full Back,De Marcos,Athletic Club,La Liga,Spain,14/04/1989,35,13100,77.0,182.0,26,Spain,637,1011,Right Back,,00:00.0,6649,27.484814,28,2473.6333,26,0.18191865,0.800442,0.18191865,0.800442,0.108363405,0.0,0.0,0.0,0.108363405,0.18191865,0.23076923,0.9459769,0.7276746,0.5457559,0.0,0.21830237,1.0915118,0.08922544,0.21830237,0.98236066,0.12907691,0.2,0.03638373,0.03638373,,0.002336622,0.4,0.18191865,0.002012882,0.020713527,0.1138614892959594,0.0,0.0,0.18191865,8.222722,41.52192,8.804862,0.021276596,1.8919538,4.111361,15.062863,1.2734305,4.3660474,1.8211287,1.3417056,0.4878048780487805,0.7276746,0.98236066,0.6031746,0.0,0.9459769,2.2514505,3.5931551,0.6823529411764706,2.1102562,3.3836868,46.085278,0.3638373,2.8743145,2.4013262,0.835443,12.076052,2.4740934,12.079398,5.3484077,0.44277108,0.2929292929292929,0.18191865,12.152165,1.2734305,0.14553492,1.4553492,2.546861,0.18191865,0.65,1.0551281,0.109151185,1.2734305,35.692436,0.9673802,3.7804067,6.221617,0.4599327,0.5247018,0.068862275,0.2994011976047904,0.6317365269461078,0.074145712,0.2340425531914893,0.6918117343649258,53.384403,-0.029987149,0.056722689,0.5515151515151515,3.310919,45.625195,0.096067054,0.8085106382978723,2.3649423,0.7785234899328859,5.530327,-2.8818185,19.56022953941006,0.9382314,16.67841148376465,1.0231918,18.352021967204944,17.065214157104492,0.0,0.0,0.15473887,0.11025145,5.03187,0.3452322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0278061,0.043950036,,0.25209057,0.19220296,-0.011868498
1289,Attacking Midfielder / Winger,Óscar Trejo,Rayo Vallecano,La Liga,Argentina,26/04/1988,36,20774,79.0,180.0,12,Argentina,791,1011,Centre Attacking Midfielder,Left Centre Forward,30:00.0,11540,16.932405,31,1523.9165,19,0.0,1.4174005,0.0,1.2402254,0.09096627,0.0,0.17717506,0.010079145,0.10104542,4.3112597,0.46774194,3.661618,1.9489256,2.834801,0.059058357,1.7126923,4.4884353,-0.1543333,0.0,2.4804509,0.1543333,0.0,0.0,0.0,,0.004571253,0.1666666666666666,1.0630504,0.006962025,0.053287875,0.050127327,0.059058357,0.0,0.23623343,14.174005,54.051743,8.327228,0.005347594,0.35435012,4.3112597,27.875544,0.47246686,4.842785,0.2846086,0.42681393,0.3191489361702128,0.8858753,0.59058356,0.55,0.0,2.657626,1.8381884,2.2650025,0.7619047619047619,1.8898674,2.3623343,55.00522,0.35435012,5.315252,4.2522016,0.8,22.824894,3.366326,23.328049,13.760596,0.58987343,0.1666666666666666,1.0630504,18.071857,1.3583422,0.5315252,1.5945756,5.01996,0.23623343,0.0,0.118116714,0.059058357,3.661618,46.597042,0.8187579,4.5488296,5.669602,0.32508343,0.38957652,0.098039216,0.2679738562091503,0.6339869281045751,0.159438775510204,0.2053571428571428,0.6352040816326531,61.023293,-0.019132653,0.075079872,0.5106382978723404,1.4174005,43.998474,0.1785714285714285,0.8405612244897959,0.7677586,0.8214285714285714,2.3623343,-1.1149263,15.013450155452809,0.95034355,13.898524284362791,0.98426586,14.267935259389226,13.679842948913574,0.0,0.0,0.13392857,0.090561226,7.057474,0.44144815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.00090773933,0.09610334,,0.06823842,0.02916885,-0.057941515
1290,Attacking Midfielder / Winger,Óscar Melendo,Granada,La Liga,Spain,23/08/1997,26,969442,63.0,167.0,26,Spain,736,1011,Centre Attacking Midfielder,Right Midfielder,00:00.0,6902,13.918148,26,1252.6333,15,0.0,0.8621837,0.0,0.7184864,0.04559799,0.0,0.14369728,0.004399646,0.049997635,1.2214268,0.7692308,0.9340323,0.21554592,3.3050375,0.0,0.7184864,1.1495782,-0.0905606,0.0,1.2932755,0.0905606,0.0,0.0,0.0,,0.048646532,0.3333333333333333,0.43109185,0.005108557,0.040562965,0.094093551,0.0,0.0,0.14369728,10.418054,48.681812,6.1071343,0.008,0.28739455,3.7361293,18.968042,0.5029405,4.3109183,0.2577229,0.43808654,0.25,0.43109185,0.7184864,0.4375,0.0,1.2932755,1.0851095,1.5231959,0.6296296296296297,1.2214268,1.7243674,50.13104,0.28739455,3.6642807,2.7302485,0.74509805,14.094885,3.017643,16.453339,8.549989,0.51965064,0.0,0.0,7.041167,0.7184864,0.0,0.8621837,1.58067,0.14369728,0.0,0.0,0.14369728,0.8621837,28.739456,0.925,5.1915493,3.8079782,0.3328814,0.34472808,0.1020408163265306,0.2244897959183673,0.673469388,0.1849148418491484,0.1873479318734793,0.6277372262773723,53.643314,-0.030771432,0.921875,0.6666666666666666,2.2991564,28.955002,0.2481751824817518,0.8150851581508516,1.0777296,0.7843137254901961,2.6583998,-1.5658174,18.632169774559003,0.97546524,17.06635284423828,0.94213086,18.175033523787317,16.078737258911133,0.0,0.0,0.13138686,0.08272506,3.103862,0.25992784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.016990185,0.032804687,,0.06273793,0.009116585,0.03780685
1291,Full Back,Óscar Mingueza,Celta Vigo,La Liga,Spain,13/05/1999,25,3232412,75.0,184.0,26,Spain,682,1011,Right Wing Back,Right Back,15:00.0,43728,37.076294,38,3336.8665,33,0.053942822,1.4025134,0.053942822,1.240685,0.09957192,0.0,0.16182847,0.007585702,0.107157625,0.99794227,0.5714286,1.510399,0.6473139,1.4564563,0.0,0.86308515,1.4294848,-0.055219684,0.107885644,2.157713,0.16310534,0.071428571,0.053942822,0.053942822,,0.049541138,0.4642857142857143,0.7551995,0.007578054,0.055947706,0.074083345,0.0,0.0,0.107885644,8.846623,35.0381,6.634967,0.0216346153846153,1.1597707,4.4233117,16.263762,0.78217095,2.5083413,1.049312,0.5760935,0.425,0.458514,1.240685,0.5060241,0.053942822,0.7012567,1.53351,2.1096034,0.6,1.8610275,2.6431983,38.360508,0.32365695,2.0228558,1.5643419,0.7733333,10.502532,2.9129126,13.755421,4.39634,0.31960785,0.28125,0.2427427,12.676563,1.5913134,0.2427427,2.0767987,2.9668555,0.4854854,0.2857142857142857,0.72822815,0.35062835,1.3755419,40.45712,0.94133335,4.3871145,6.2573676,0.5264007,0.57738084,0.063829787,0.2468085106382978,0.6893617021276596,0.0596707818930041,0.25,0.6903292181069959,51.66675,0.026618997,0.2291338582677165,0.424,2.8589697,44.07129,0.1445473251028806,0.7669753086419753,1.7801132,0.7935943060498221,6.1225104,-3.1693742,20.20399707433128,0.8973524,17.034622192382812,0.99329096,18.13010484783702,16.92033576965332,0.0,0.0,0.16718107,0.122427985,6.9127736,0.48086306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.04268613,0.07606645,,0.3312599,0.22472557,-0.012218258
1292,Attacking Midfielder / Winger,Óscar Rodríguez,Getafe,La Liga,Spain,28/06/1998,25,3459883,67.0,174.0,26,Spain,721,1011,Left Midfielder,Left Defensive Midfielder,00:00.0,16212,12.219443,24,1099.7499,9,0.08183679,1.7185726,0.08183679,1.4730622,0.12589651,0.0,0.24551037,0.014214257,0.14011078,1.145715,0.46666667,2.4551036,1.3093886,1.3912255,0.0,1.145715,4.173676,-0.047708735,0.24551037,4.5010233,0.29321912,0.0588235294117647,0.16367358,0.16367358,,0.17374647,0.2941176470588235,2.782451,0.0284090909090909,0.15310833,0.055026426,0.0,0.0,0.7365311,9.984089,52.659225,7.7744946,0.00952381,0.5728575,3.2734716,20.950218,0.90020466,4.9920444,0.40122423,0.62340796,0.3260869565217391,1.2275518,0.6546943,0.5625,0.0,1.6367358,1.8310479,2.4544559,0.75,1.964083,2.8642879,54.421207,0.49102074,4.0100026,3.0279613,0.75510204,15.106692,2.6187773,17.3494,9.738578,0.5613208,0.2666666666666666,0.9820415,12.521029,0.90020466,0.6546943,1.145715,4.0100026,0.24551037,0.071428571,0.32734716,0.08183679,3.109798,35.271656,0.85846865,4.72825,4.4191866,0.5768752,0.68784326,0.1568627450980392,0.1437908496732026,0.6993464052287581,0.1517857142857142,0.1473214285714285,0.7008928571428571,59.891407,-0.00127551,0.132716049382716,0.6379310344827587,3.0279613,34.616962,0.21875,0.7767857142857143,1.554899,0.7755102040816326,3.7644925,-2.1578705,18.911961146763392,0.97148067,16.754091262817383,1.0589765,18.37260489628233,17.742189407348633,0.0,0.0,0.14285715,0.07366072,6.3096166,0.38530734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.026486758,0.03511315,,0.0800801,0.037715472,-0.019235281
1293,Midfielder,Óscar Valentín,Rayo Vallecano,La Liga,Spain,20/08/1994,29,5609175,72.0,177.0,26,Spain,791,1011,Left Defensive Midfielder,Right Defensive Midfielder,00:00.0,24135,32.769993,34,2949.2993,32,0.0,0.33567294,0.0,0.3051572,0.016369116,0.0,0.030515723,0.0004551208,0.016824238,0.5187673,0.61538464,0.3967044,0.1525786,1.5257862,0.0,0.24412578,0.73237735,-0.06330329,0.030515723,0.7934088,0.09381901,0.066666667,0.030515723,0.030515723,,0.08052782,0.4666666666666667,0.45773587,0.002728513,0.07699478,0.1682078838348388,0.0,0.030515723,0.18309434,17.91273,40.835133,10.619472,0.032163743,2.1666164,7.5984154,30.45469,1.5257862,4.63839,1.8169771,1.1451534,0.417391304347826,1.4647547,1.9530063,0.4814815,0.030515723,2.8074465,2.8701086,4.0152617,0.6363636363636364,3.4177608,4.943547,43.02835,0.549283,5.309736,3.3567295,0.6321839,20.711218,5.06561,24.229483,8.910591,0.36775818,0.3333333333333333,0.061031446,5.92005,0.24412578,0.0,0.24412578,1.0070188,0.0,0.125,0.030515723,0.061031446,0.7628931,26.914867,0.95464855,5.1373,4.0891066,0.33207333,0.35132778,0.036082474,0.3402061855670103,0.6237113402061856,0.071253071,0.2612612612612612,0.6674856674856675,46.630775,-0.1248857,0.1222104144527098,0.5984251968503937,2.319195,36.252678,0.1687141687141687,0.823914824,2.5938365,0.6990291262135923,3.4482768,-2.6190526,19.510939739455363,0.96135587,16.891887664794922,1.0464151,18.756956309020875,17.675926208496094,0.0,0.0,0.123669125,0.076986074,3.5184627,0.2524633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.04971126,0.043475565,,0.13709006,0.023513455,0.020389793
1294,Striker,Oscar Vilhelmsson,Darmstadt 98,1. Bundesliga,Sweden,02/10/2003,20,14057684,77.0,188.0,2,Sweden,16065,1009,Left Centre Forward,Right Centre Forward,30:00.0,42543,16.694445,26,1502.5,16,0.059900165,0.5391015,0.059900165,0.5391015,0.030099059,0.0,0.0,0.0,0.030099059,0.95840263,0.3846154,0.7787022,0.47920132,1.9168053,0.0,0.29950082,3.1148088,0.013700035,0.29950082,2.2163062,0.28580078,0.1428571428571428,0.23960066,0.23960066,,0.21650064,0.3571428571428571,1.6772046,0.050607287,0.25570172,0.1524570839745657,0.0,0.0,0.11980033,8.206323,57.006042,2.515807,0.0220588235294117,1.2579035,2.6955075,20.366056,0.17970051,1.8569052,0.64083445,0.06829094,0.3541666666666667,3.0549083,0.11980033,0.6666667,0.0,2.0366056,0.43341112,0.5017021,0.8181818181818182,0.5391015,0.71880203,61.238953,0.17970051,2.3960066,1.9767056,0.825,11.431292,2.0366056,17.79035,13.118135,0.7373737,0.1111111111111111,0.29950082,3.6539104,0.17970051,0.11980033,0.17970051,3.8336105,0.0,0.0,0.059900165,0.0,3.6539104,10.123128,0.71597636,5.760424,0.71880203,0.33552483,0.45201057,0.1311475409836065,0.098360656,0.7704918032786885,0.1943127962085308,0.1469194312796208,0.6587677725118484,62.534893,-0.07722331,0.7755102040816326,0.4285714285714285,0.17970051,11.860233,0.4028436018957346,0.6066350710900474,1.3777038,0.5294117647058824,0.29950082,-0.69589543,13.224711196682463,0.95400006,12.528816223144531,0.9542855,12.616374969482422,11.95606803894043,0.0,0.0,0.23696682,0.09478673,1.814975,0.14119293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.058100507,-0.013558385,,0.070988886,-0.017540423,0.043987166
1295,Striker,Oumar Diakité,Stade de Reims,Ligue 1,Côte d'Ivoire,20/12/2003,20,14139287,76.0,182.0,363,Côte d'Ivoire,809,1007,Centre Forward,Right Centre Forward,00:00.0,212489,19.280558,28,1735.2502,18,0.05186572,0.8298515,0.05186572,0.8298515,0.08133103,0.0,0.0,0.0,0.08133103,2.4376888,0.4680851,2.4376888,1.2966429,1.5559716,0.05186572,1.1410458,4.564183,-0.04656114,0.3111943,2.6451516,0.35775542,0.1428571428571428,0.25932857,0.25932857,0.0,0.23282938,0.3142857142857143,1.8153001,0.0407358738501971,0.2764244,0.1522747720990862,0.0,0.0,0.20746288,12.292175,60.414185,4.564183,0.003921569,0.20746288,3.4750032,29.252266,0.51865715,2.6970174,0.18376279,0.39498147,0.2395833333333333,1.1929115,0.46679145,0.35714287,0.0,2.0746286,1.3162612,1.7112424,0.7631578947368421,1.5041059,2.022763,61.44666,0.36306003,4.564183,3.6306002,0.79545456,24.707584,3.0600772,25.777262,17.893673,0.694165,0.3333333333333333,0.9335829,6.1201544,0.3111943,0.5705229,0.3111943,5.9645576,0.0,0.0,0.10373144,0.0,5.653363,19.242182,0.6927224,7.023948,1.4522401,0.33261684,0.5038232,0.1525423728813559,0.076271186,0.7711864406779662,0.2043343653250774,0.1083591331269349,0.6873065015479877,61.20363,-0.08399676,0.065217391,0.2,0.05186572,15.352252,0.2600619195046439,0.7863777089783281,0.20746288,0.7023809523809523,0.25932857,-2.36896,13.68703591,1.0063539,11.318076133728027,0.9979961,13.774001714751476,11.295395851135254,0.0,0.0,0.13312693,0.083591335,2.1783602,0.1631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.017109126,0.07017129,,0.0807476,-0.0562272,0.049694393
1296,Attacking Midfielder / Winger,Ousmane Dembélé,Paris Saint-Germain,Ligue 1,France,15/05/1997,27,612069,67.0,178.0,30,France,65,1007,Right Wing,Right Midfielder,00:00.0,5477,17.983334,26,1618.5,17,0.44485635,3.2808156,0.44485635,2.9471734,0.31961504,0.0,0.33364227,0.026446542,0.34606153,2.1686747,0.5826772,7.0620947,2.9471734,1.9462466,0.055607043,4.1149216,5.115848,0.02260483,0.61167747,5.6719184,0.58907264,0.069767442,0.16682114,0.16682114,,0.20249465,0.3255813953488372,2.3911028,0.0185819070904645,0.24301115,0.1016314085139784,0.0,0.0,0.0,6.8396664,58.915997,6.561631,0.0,0.11121409,2.557924,16.626505,0.55607045,5.004634,0.18302086,0.8621974,0.3333333333333333,0.16682114,0.27803522,0.44444445,0.055607043,0.44485635,1.2641716,2.1263692,0.7619047619047619,0.8897127,1.4457831,59.867077,0.44485635,3.1696017,2.4467099,0.7719298,22.540295,2.2798886,15.291938,10.231696,0.6690909,0.3506493506493506,1.390176,24.967562,2.9471734,1.1677479,3.5588508,8.563485,0.61167747,0.15625,1.5013901,0.55607045,5.6163116,61.668213,0.8908927,6.747078,10.009268,0.8094368,1.1077169,0.1069042316258351,0.1870824053452116,0.7060133630289532,0.1142857142857142,0.1438095238095238,0.741904762,66.200325,0.011058538,0.5132075471698113,0.5909090909090909,2.8915663,54.884148,0.1495238095238095,0.7723809523809524,0.72289157,0.7834394904458599,4.2817426,-1.7915889,17.994497767857144,0.97138584,16.202909469604492,1.0003979,17.479600560650432,16.20935631,0.0,0.0,0.12,0.078095235,10.34291,0.5506217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.007334628,0.28025192,,0.4722609,0.16555844,0.019115925
